group1,group2,meandiff,p-adj,lower,upper,reject
Ammonium_Iodide,Dimethylammonium_Bromide,0.6461,-0.0,0.4729,0.8194,True
Ammonium_Iodide,Dimethylammonium_Chloride,1.1736,-0.0,0.9991,1.348,True
Ammonium_Iodide,Dimethylammonium_Iodide,-0.0447,1.0,-0.2179,0.1286,False
Ammonium_Iodide,Ethylammonium_Bromide,0.736,-0.0,0.5709,0.9012,True
Ammonium_Iodide,Ethylammonium_Chloride,1.319,-0.0,1.1526,1.4854,True
Ammonium_Iodide,Ethylammonium_Iodide,0.0092,1.0,-0.1549,0.1732,False
Ammonium_Iodide,Formamidinium_Bromide,0.4757,-0.0,0.2655,0.6859,True
Ammonium_Iodide,Formamidinium_Chloride,1.0431,-0.0,0.8329,1.2533,True
Ammonium_Iodide,Formamidinium_Iodide,-0.2164,0.0327,-0.4266,-0.0062,True
Ammonium_Iodide,Guanidinium_Bromide,0.5735,-0.0,0.3633,0.7837,True
Ammonium_Iodide,Guanidinium_Chloride,1.0799,-0.0,0.8629,1.2969,True
Ammonium_Iodide,Guanidinium_Iodide,-0.1264,0.964,-0.3366,0.0838,False
Ammonium_Iodide,Hydrazinium_Bromide,0.592,-0.0,0.4257,0.7584,True
Ammonium_Iodide,Hydrazinium_Chloride,1.0808,-0.0,0.9138,1.2479,True
Ammonium_Iodide,Hydrazinium_Iodide,-0.0651,1.0,-0.2314,0.1013,False
Ammonium_Iodide,Hydroxylammonium_Bromide,0.369,-0.0,0.1933,0.5448,True
Ammonium_Iodide,Hydroxylammonium_Chloride,0.7752,-0.0,0.5965,0.954,True
Ammonium_Iodide,Hydroxylammonium_Iodide,-0.2306,0.0002,-0.4064,-0.0548,True
Ammonium_Iodide,Imidazolium_Bromide,0.486,-0.0,0.3088,0.6632,True
Ammonium_Iodide,Imidazolium_Chloride,0.9816,-0.0,0.8059,1.1574,True
Ammonium_Iodide,Imidazolium_Iodide,-0.227,0.0002,-0.4003,-0.0537,True
Ammonium_Iodide,Isopropylammonium_Bromide,0.7824,-0.0,0.6138,0.9509,True
Ammonium_Iodide,Isopropylammonium_Chloride,1.3584,-0.0,1.1873,1.5296,True
Ammonium_Iodide,Isopropylammonium_Iodide,0.0782,0.9998,-0.0903,0.2467,False
Ammonium_Iodide,Methylammonium_Bromide,0.6104,-0.0,0.4281,0.7927,True
Ammonium_Iodide,Methylammonium_Chloride,1.1269,-0.0,0.9425,1.3114,True
Ammonium_Iodide,Methylammonium_Iodide,-0.066,1.0,-0.2465,0.1144,False
Ammonium_Iodide,Propylammonium_Bromide,0.8288,-0.0,0.6658,0.9919,True
Ammonium_Iodide,Propylammonium_Chloride,1.4108,-0.0,1.2477,1.5738,True
Ammonium_Iodide,Propylammonium_Iodide,0.096,0.9726,-0.0666,0.2586,False
Ammonium_Iodide,Tetramethylammonium_Bromide,0.7326,-0.0,0.5224,0.9428,True
Ammonium_Iodide,Tetramethylammonium_Chloride,1.28,-0.0,1.0698,1.4902,True
Ammonium_Iodide,Tetramethylammonium_Iodide,0.0058,1.0,-0.2196,0.2313,False
Ammonium_Iodide,Trimethylammonium_Bromide,0.7103,-0.0,0.5425,0.8781,True
Ammonium_Iodide,Trimethylammonium_Chloride,1.2635,-0.0,1.0957,1.4312,True
Ammonium_Iodide,Trimethylammonium_Iodide,-0.0181,1.0,-0.1839,0.1476,False
